"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"Última totalização: 07/10/2012 - 21:38:02";"AL";"ANADIA";"Prefeito";"23";"JOSE AUGUSTO ROCHA SOUZA";"PPS";"Eleito";"3.719";"40,459"
"";"AL";"ANADIA";"Prefeito";"15";"GABRIEL CESAR JATOBÁ";"PMDB";"Não eleito";"2.030";"22,084"
"";"AL";"ANADIA";"Prefeito";"45";"PAULO HENRIQUE SANTOS DAMASO";"PSDB";"Não eleito";"3.443";"37,456"
"Última totalização: 07/10/2012 - 21:38:12";"AL";"ANADIA";"Vereador";"23.222";"EDIRAJAR FALCÃO PEDROSA JUNIOR";"PPS";"Eleito por QP";"770";"8,037"
"";"AL";"ANADIA";"Vereador";"11.111";"JILVAN SEBASTIÃO DA SILVA";"PP";"Eleito por QP";"662";"6,910"
"";"AL";"ANADIA";"Vereador";"14.444";"AMÓS DE ALMEIDA ROCHA";"PTB";"Eleito por QP";"556";"5,803"
"";"AL";"ANADIA";"Vereador";"44.444";"FERNANDO ANTONIO PEDROSA FIDELIS";"PRP";"Eleito por QP";"507";"5,292"
"";"AL";"ANADIA";"Vereador";"23.123";"JOSÉ VANILDO BARBOSA DO NASCIMENTO";"PPS";"Eleito por QP";"502";"5,240"
"";"AL";"ANADIA";"Vereador";"23.456";"JOSÉ DIMAS ALMEIDA CAVALCANTE DE MORAES";"PPS";"Eleito por QP";"483";"5,041"
"";"AL";"ANADIA";"Vereador";"23.555";"JOSÉ WILAME FERREIRA DE CASTRO";"PPS";"Eleito por média";"474";"4,947"
"";"AL";"ANADIA";"Vereador";"20.123";"JOSÉ ADAUTO ALMEIDA ROCHA";"PSC";"Suplente";"412";"4,300"
"";"AL";"ANADIA";"Vereador";"12.345";"MARIANO DENISSON DE MELO";"PDT";"Suplente";"372";"3,883"
"";"AL";"ANADIA";"Vereador";"20.000";"JOSÉ JORGE DOS SANTOS";"PSC";"Suplente";"366";"3,820"
"";"AL";"ANADIA";"Vereador";"23.111";"EVA LIMA ROCHA MEDEIROS MOURA";"PPS";"Suplente";"255";"2,662"
"";"AL";"ANADIA";"Vereador";"70.000";"CLEBER SILVA BRANDÃO";"PT do B";"Suplente";"106";"1,106"
"";"AL";"ANADIA";"Vereador";"23.000";"VALDOMIRO NELSON VILELA";"PPS";"Suplente";"90";"0,939"
"";"AL";"ANADIA";"Vereador";"44.000";"JOAQUIM FERREIRA DUARTE";"PRP";"Suplente";"76";"0,793"
"";"AL";"ANADIA";"Vereador";"12.222";"CRISTIANA DA SILVA";"PDT";"Suplente";"36";"0,376"
"";"AL";"ANADIA";"Vereador";"40.123";"JEAILTON EUGENIO DOS SANTOS";"PSB";"Suplente";"30";"0,313"
"";"AL";"ANADIA";"Vereador";"40.000";"JOSE JERONIMO QUINTELA DAMASO";"PSB";"Suplente";"25";"0,261"
"";"AL";"ANADIA";"Vereador";"11.666";"MARIA NEIDE DE SOUZA SILVA";"PP";"Suplente";"14";"0,146"
"";"AL";"ANADIA";"Vereador";"70.999";"CICERA MARIA DE OLIVEIRA";"PT do B";"Suplente";"0";"0,000"
"";"AL";"ANADIA";"Vereador";"44.888";"MARIA SOLIDADE DE ALMEIDA CLAUDINO";"PRP";"Suplente";"0";"0,000"
"";"AL";"ANADIA";"Vereador";"11.888";"FRANCEILZA GOMES DE ALMEIDA";"PP";"Suplente";"0";"0,000"
"";"AL";"ANADIA";"Vereador";"55.000";"RAYMI PALMEIRA BARROS BARRETO TEIXEIRA";"PSD";"Eleito por QP";"569";"5,939"
"";"AL";"ANADIA";"Vereador";"55.555";"JOSE MILTON MACIEL DOS SANTOS";"PSD";"Eleito por QP";"471";"4,916"
"";"AL";"ANADIA";"Vereador";"15.555";"BRUNO CESAR JATOBA";"PMDB";"Suplente";"285";"2,975"
"";"AL";"ANADIA";"Vereador";"13.123";"LUIZ JOSE DE ALMEIDA OLIVEIRA";"PT";"Suplente";"198";"2,067"
"";"AL";"ANADIA";"Vereador";"15.000";"JOAO DOS SANTOS";"PMDB";"Suplente";"51";"0,532"
"";"AL";"ANADIA";"Vereador";"55.123";"MARIA DE LOURDES ALMEIDA LOURENA";"PSD";"Suplente";"14";"0,146"
"";"AL";"ANADIA";"Vereador";"13.333";"HERÁDIO RODRIGUES DE MESSIAS";"PT";"Suplente";"9";"0,094"
"";"AL";"ANADIA";"Vereador";"55.456";"ANA PATRICIA DA CONCEIÇÃO DOS SANTOS";"PSD";"Suplente";"8";"0,083"
"";"AL";"ANADIA";"Vereador";"15.678";"SILVANA MARIA VIEIRA DOS SANTOS";"PMDB";"Suplente";"7";"0,073"
"";"AL";"ANADIA";"Vereador";"33.333";"CARLOS ALIBERTO DOS SANTOS";"PMN";"Eleito por QP";"444";"4,634"
"";"AL";"ANADIA";"Vereador";"28.000";"ADALBERTO TEIXEIRA ROCHA JÚNIOR";"PRTB";"Eleito por média";"434";"4,530"
"";"AL";"ANADIA";"Vereador";"22.222";"SILVANA MARIA TENORIO SABINO";"PR";"Suplente";"228";"2,380"
"";"AL";"ANADIA";"Vereador";"45.555";"JOSE DA ROCHA LIMA JUNIOR";"PSDB";"Suplente";"210";"2,192"
"";"AL";"ANADIA";"Vereador";"45.123";"MARIA CICERA DOS SANTOS";"PSDB";"Suplente";"91";"0,950"
"";"AL";"ANADIA";"Vereador";"45.678";"JOSE GOMES DE OLIVEIRA NETO";"PSDB";"Suplente";"61";"0,637"
"";"AL";"ANADIA";"Vereador";"19.111";"BENEDITO MISAEL DA SILVA";"PTN";"Suplente";"25";"0,261"
"";"AL";"ANADIA";"Vereador";"33.456";"SEBASTIÃO ROLIEN COSTA FREIRE";"PMN";"Suplente";"18";"0,188"
"";"AL";"ANADIA";"Vereador";"45.999";"ANA CRISTINA TOJAL DA SILVA";"PSDB";"Suplente";"0";"0,000"
"Última totalização: 07/10/2012 - 20:25:25";"AL";"ARAPIRACA";"Prefeito";"45";"ROGÉRIO AUTO TEÓFILO";"PSDB";"Não eleito";"40.363";"40,553"
"";"AL";"ARAPIRACA";"Prefeito";"14";"CELIA MARIA BARBOSA ROCHA";"PTB";"Eleito";"46.117";"46,334"
"";"AL";"ARAPIRACA";"Prefeito";"70";"COSME ALVES CORDEIRO";"PT do B";"Não eleito";"13.051";"13,112"
"Última totalização: 07/10/2012 - 20:25:33";"AL";"ARAPIRACA";"Vereador";"25.000";"JOSÉ LUCIO DE SOUSA";"DEM";"Não eleito";"1.552";"1,534"
"";"AL";"ARAPIRACA";"Vereador";"25.555";"LUIZ GUSTAVO BRANDÃO CESAR";"DEM";"Não eleito";"1.535";"1,517"
"";"AL";"ARAPIRACA";"Vereador";"25.510";"FERNANDO JOSÉ RESENDE DE BARROS";"DEM";"Não eleito";"795";"0,786"
"";"AL";"ARAPIRACA";"Vereador";"25.111";"CLAUDEMIR ALVES DOS SANTOS";"DEM";"Não eleito";"712";"0,704"
"";"AL";"ARAPIRACA";"Vereador";"25.999";"GINALDO MUNIZ DA SILVA";"DEM";"Não eleito";"328";"0,324"
"";"AL";"ARAPIRACA";"Vereador";"25.888";"JOSÉ JOÃO DE ARAÚJO";"DEM";"Não eleito";"327";"0,323"
"";"AL";"ARAPIRACA";"Vereador";"25.123";"CLODOALDO SAMPAIO DE FARIAS";"DEM";"Não eleito";"294";"0,291"
"";"AL";"ARAPIRACA";"Vereador";"25.116";"JOSÉ BENTO GOMES";"DEM";"Não eleito";"179";"0,177"
"";"AL";"ARAPIRACA";"Vereador";"25.333";"JOSÉ CICERO DA CONCEIÇÃO SANTOS";"DEM";"Não eleito";"174";"0,172"
"";"AL";"ARAPIRACA";"Vereador";"25.500";"ROSEANE VIEIRA DOS SANTOS";"DEM";"Não eleito";"157";"0,155"
"";"AL";"ARAPIRACA";"Vereador";"25.125";"JOSÉ DOMINICIO DE FARIAS";"DEM";"Não eleito";"122";"0,121"
"";"AL";"ARAPIRACA";"Vereador";"25.800";"ELUIZIO DOS SANTOS SILVA";"DEM";"Não eleito";"74";"0,073"
"";"AL";"ARAPIRACA";"Vereador";"25.666";"MARCOS ANTÔNIO DOS SANTOS";"DEM";"Não eleito";"57";"0,056"
"";"AL";"ARAPIRACA";"Vereador";"25.456";"EDNEUSA VIEIRA GADI";"DEM";"Não eleito";"47";"0,046"
"";"AL";"ARAPIRACA";"Vereador";"25.200";"MARIA DAS GRAÇAS DA SILVA COSTA";"DEM";"Não eleito";"44";"0,043"
"";"AL";"ARAPIRACA";"Vereador";"25.678";"ANTÔNIO RUBENS DA SILVA";"DEM";"Não eleito";"37";"0,037"
"";"AL";"ARAPIRACA";"Vereador";"25.400";"JANE CLEDJA VALERIANO DE LIMA";"DEM";"Não eleito";"26";"0,026"
"";"AL";"ARAPIRACA";"Vereador";"25.777";"ANTÔNIO FERREIRA DA SILVA";"DEM";"Não eleito";"24";"0,024"
"";"AL";"ARAPIRACA";"Vereador";"25.775";"EUFRASIO PEDRO PAULINO";"DEM";"Não eleito";"21";"0,021"
"";"AL";"ARAPIRACA";"Vereador";"25.300";"IOLANDA LOPES DA PAZ";"DEM";"Não eleito";"1";"0,001"
"";"AL";"ARAPIRACA";"Vereador";"25.001";"TAYSLANE MOREIRA SILVA";"DEM";"Não eleito";"0";"0,000"
"";"AL";"ARAPIRACA";"Vereador";"25.100";"MARIA JOSÉ DA SILVA";"DEM";"Não eleito";"0";"0,000"
"";"AL";"ARAPIRACA";"Vereador";"25.444";"JOEL CAETANO DA SILVA";"DEM";"Não eleito";"0";"0,000"
"";"AL";"ARAPIRACA";"Vereador";"15.000";"AURELIA MAGNA FERNANDES DIAS";"PMDB";"Eleito por QP";"4.652";"4,599"
"";"AL";"ARAPIRACA";"Vereador";"15.111";"ROGERIO PEREIRA MELO";"PMDB";"Eleito por QP";"4.328";"4,278"
"";"AL";"ARAPIRACA";"Vereador";"15.777";"GILVANIA GOMES DE BARROS PEREIRA";"PMDB";"Eleito por QP";"4.181";"4,133"
"";"AL";"ARAPIRACA";"Vereador";"20.000";"MARCIO MARQUES DE SOUZA";"PSC";"Eleito por QP";"3.953";"3,908"
"";"AL";"ARAPIRACA";"Vereador";"28.123";"JOSIVAL FERREIRA DE LIMA";"PRTB";"Eleito por média";"3.037";"3,002"
"";"AL";"ARAPIRACA";"Vereador";"15.678";"ADALBERTO SATURNINO DE ALMEIDA";"PMDB";"Eleito por média";"2.836";"2,804"
"";"AL";"ARAPIRACA";"Vereador";"20.555";"JOSE CARLOS BRAZ";"PSC";"Suplente";"1.993";"1,970"
"";"AL";"ARAPIRACA";"Vereador";"44.555";"ROBERIO LIMA ATAIDE";"PRP";"Suplente";"1.751";"1,731"
"";"AL";"ARAPIRACA";"Vereador";"15.890";"VERA LUCIA VERISSIMO";"PMDB";"Suplente";"1.368";"1,352"
"";"AL";"ARAPIRACA";"Vereador";"15.456";"JOSE ADILSON MELO DOS SANTOS";"PMDB";"Suplente";"1.063";"1,051"
"";"AL";"ARAPIRACA";"Vereador";"20.888";"NADIEJE DO NASCIMENTO NUNES";"PSC";"Suplente";"490";"0,484"
"";"AL";"ARAPIRACA";"Vereador";"20.111";"ANDREA DE ALBUQUERQUE CORDEIRO";"PSC";"Suplente";"485";"0,479"
"";"AL";"ARAPIRACA";"Vereador";"65.000";"WASHINGTON VIANA ALVES";"PC do B";"Suplente";"320";"0,316"
"";"AL";"ARAPIRACA";"Vereador";"15.333";"ROSINEIDE DA SILVA SANTOS";"PMDB";"Suplente";"312";"0,308"
"";"AL";"ARAPIRACA";"Vereador";"15.150";"RAFAEL LOPES DA COSTA";"PMDB";"Suplente";"274";"0,271"
"";"AL";"ARAPIRACA";"Vereador";"20.456";"CICERO ALVES DA SILVA";"PSC";"Suplente";"180";"0,178"
"";"AL";"ARAPIRACA";"Vereador";"15.101";"MANOEL MESSIAS DA SILVA";"PMDB";"Suplente";"175";"0,173"
"";"AL";"ARAPIRACA";"Vereador";"20.777";"AILTON PEREIRA BARBOSA";"PSC";"Suplente";"164";"0,162"
"";"AL";"ARAPIRACA";"Vereador";"20.222";"JOSE PEDRO DA SILVA JUNIOR";"PSC";"Suplente";"110";"0,109"
"";"AL";"ARAPIRACA";"Vereador";"15.123";"REGIS JACKSON DE ALBUQUERQUE CAVALCANTE";"PMDB";"Suplente";"102";"0,101"
"";"AL";"ARAPIRACA";"Vereador";"20.333";"EDLER RANGEL LIRA SILVA";"PSC";"Suplente";"95";"0,094"
"";"AL";"ARAPIRACA";"Vereador";"28.888";"ROSILENE FRANCISCO DE LIMA";"PRTB";"Suplente";"92";"0,091"
"";"AL";"ARAPIRACA";"Vereador";"20.444";"JOÃO LUIZ DO NASCIMENTO";"PSC";"Suplente";"69";"0,068"
"";"AL";"ARAPIRACA";"Vereador";"20.999";"FABIO JOMES PEREIRA DA SILVA";"PSC";"Suplente";"40";"0,040"
"";"AL";"ARAPIRACA";"Vereador";"20.666";"ELISABETE MACIEL CABRAL";"PSC";"Suplente";"9";"0,009"
"";"AL";"ARAPIRACA";"Vereador";"44.444";"CARLOS EDMILSON RODRIGUES DA SILVA";"PRP";"Suplente";"6";"0,006"
"";"AL";"ARAPIRACA";"Vereador";"65.555";"SILVIA CARDOSO DE OLIVEIRA";"PC do B";"Suplente";"2";"0,002"
"";"AL";"ARAPIRACA";"Vereador";"20.123";"WALLYSSON BISPO DA SILVA";"PSC";"Suplente";"2";"0,002"
"";"AL";"ARAPIRACA";"Vereador";"55.123";"TARCIZO SAMPAIO FREIRE";"PSD";"Eleito por QP";"4.198";"4,150"
"";"AL";"ARAPIRACA";"Vereador";"55.888";"MARIA DAS GRAÇAS DE LISBOA SOARES";"PSD";"Eleito por QP";"2.857";"2,824"
"";"AL";"ARAPIRACA";"Vereador";"55.222";"MOISÉS MACHADO FILHO";"PSD";"Eleito por média";"2.265";"2,239"
"";"AL";"ARAPIRACA";"Vereador";"55.555";"JOSIAS DE ALBUQUERQUE BARBOSA";"PSD";"Suplente";"1.915";"1,893"
"";"AL";"ARAPIRACA";"Vereador";"55.000";"FERNANDO ANTONIO MENDES BARBOSA";"PSD";"Suplente";"1.817";"1,796"
"";"AL";"ARAPIRACA";"Vereador";"11.111";"JOSE BARBOSA NETO";"PP";"Suplente";"498";"0,492"
"";"AL";"ARAPIRACA";"Vereador";"11.123";"PETRÔNIO BEZERRA MINERVINO";"PP";"Suplente";"398";"0,393"
"";"AL";"ARAPIRACA";"Vereador";"11.000";"JOSE MANOEL DE LIMA JUNIOR";"PP";"Suplente";"263";"0,260"
"";"AL";"ARAPIRACA";"Vereador";"40.456";"GILVAN RODRIGUES TEIXEIRA";"PSB";"Suplente";"150";"0,148"
"";"AL";"ARAPIRACA";"Vereador";"55.999";"ACINVAL SILVA ROCHA";"PSD";"Suplente";"142";"0,140"
"";"AL";"ARAPIRACA";"Vereador";"40.123";"SANDRO MARCOS DA SILVA";"PSB";"Suplente";"55";"0,054"
"";"AL";"ARAPIRACA";"Vereador";"11.103";"MARIA GORETE DOS SANTOS";"PP";"Suplente";"46";"0,045"
"";"AL";"ARAPIRACA";"Vereador";"11.112";"JOSE FERNANDO DE MELO BARBOSA";"PP";"Suplente";"24";"0,024"
"";"AL";"ARAPIRACA";"Vereador";"27.555";"LUIZ CELESTINO CORREIA";"PSDC";"Suplente";"11";"0,011"
"";"AL";"ARAPIRACA";"Vereador";"27.890";"APARECIDA BEZERRA DIAS DOS SANTOS";"PSDC";"Suplente";"3";"0,003"
"";"AL";"ARAPIRACA";"Vereador";"11.102";"SARA FERREIRA DE LIMA";"PP";"Suplente";"2";"0,002"
"";"AL";"ARAPIRACA";"Vereador";"55.333";"MARIA JOSÉ BARBOSA DA SILVA";"PSD";"Suplente";"2";"0,002"
"";"AL";"ARAPIRACA";"Vereador";"11.456";"KEZIA VANIA PESSOA DA SILVA";"PP";"Não eleito";"0";"0,000"
"";"AL";"ARAPIRACA";"Vereador";"23.333";"SERGIO FABIO NUNES";"PPS";"Eleito por QP";"3.786";"3,743"
"";"AL";"ARAPIRACA";"Vereador";"23.111";"FABIANA DOS SANTOS CAVALCANTE";"PPS";"Eleito por média";"3.081";"3,046"
"";"AL";"ARAPIRACA";"Vereador";"23.300";"WILLOMAKS CANDIDO DE MAGALHÃES";"PPS";"Suplente";"1.335";"1,320"
"";"AL";"ARAPIRACA";"Vereador";"23.223";"JOSE EVERALDO TRINDADE";"PPS";"Suplente";"914";"0,904"
"";"AL";"ARAPIRACA";"Vereador";"23.123";"PAULO CESAR DA SILVA";"PPS";"Suplente";"711";"0,703"
"";"AL";"ARAPIRACA";"Vereador";"23.456";"ODILON TENORIO DA SILVA";"PPS";"Suplente";"537";"0,531"
"";"AL";"ARAPIRACA";"Vereador";"23.321";"MARIO JORGE PEREIRA DE ARRUDA";"PPS";"Suplente";"470";"0,465"
"";"AL";"ARAPIRACA";"Vereador";"23.700";"PEDRO FERREIRA DA SILVA";"PPS";"Suplente";"427";"0,422"
"";"AL";"ARAPIRACA";"Vereador";"23.023";"LUIS NASCIMENTO DOS SANTOS";"PPS";"Suplente";"393";"0,388"
"";"AL";"ARAPIRACA";"Vereador";"23.222";"MARLENE LUCIO DOS SANTOS";"PPS";"Suplente";"382";"0,378"
"";"AL";"ARAPIRACA";"Vereador";"23.000";"LINDOMAR FERREIRA DE QUEIROZ";"PPS";"Suplente";"300";"0,297"
